IndexSKU,Index Date,Index Sku,Index,Facility Name,Value,Metric
5,130,534524T,2,EMEA,9.85,Unit
5,131,534524T,2,EMEA,9.85,Unit
5,132,534524T,2,EMEA,9.7,Unit
5,133,534524T,2,EMEA,9.62,Unit
5,134,534524T,2,EMEA,9.7,Unit
5,135,534524T,2,EMEA,10,Unit
5,136,534524T,2,EMEA,10.23,Unit
5,137,534524T,2,EMEA,10.76,Unit
5,138,534524T,2,EMEA,10.68,Unit
6,0,67208225,2,EMEA,1.04,Unit
6,1,67208225,2,EMEA,1.04,Unit
6,2,67208225,2,EMEA,1.04,Unit
6,3,67208225,2,EMEA,1.04,Unit
6,4,67208225,2,EMEA,1.2,Unit
6,5,67208225,2,EMEA,1.25,Unit
6,6,67208225,2,EMEA,1.17,Unit
6,7,67208225,2,EMEA,1.26,Unit
6,8,67208225,2,EMEA,1.33,Unit
6,9,67208225,2,EMEA,1.33,Unit
6,10,67208225,2,EMEA,1.33,Unit
6,11,67208225,2,EMEA,1.59,Unit
6,12,67208225,2,EMEA,1.6,Unit
6,13,67208225,2,EMEA,1.68,Unit
6,14,67208225,2,EMEA,1.68,Unit
6,15,67208225,2,EMEA,1.74,Unit
6,16,67208225,2,EMEA,1.74,Unit
6,17,67208225,2,EMEA,1.56,Unit
6,18,67208225,2,EMEA,1.56,Unit
6,19,67208225,2,EMEA,1.86,Unit
6,20,67208225,2,EMEA,1.74,Unit
6,21,67208225,2,EMEA,1.74,Unit
6,22,67208225,2,EMEA,1.74,Unit
6,23,67208225,2,EMEA,1.85,Unit
6,24,67208225,2,EMEA,2,Unit
6,25,67208225,2,EMEA,2.02,Unit
6,26,67208225,2,EMEA,1.85,Unit
6,27,67208225,2,EMEA,1.63,Unit
6,28,67208225,2,EMEA,1.72,Unit
6,29,67208225,2,EMEA,1.72,Unit
6,30,67208225,2,EMEA,1.79,Unit
6,31,67208225,2,EMEA,1.79,Unit
6,32,67208225,2,EMEA,1.74,Unit
6,33,67208225,2,EMEA,2.05,Unit
6,34,67208225,2,EMEA,1.88,Unit
6,35,67208225,2,EMEA,2,Unit
6,36,67208225,2,EMEA,2,Unit
6,37,67208225,2,EMEA,2.02,Unit
6,38,67208225,2,EMEA,2,Unit
6,39,67208225,2,EMEA,2.03,Unit
6,40,67208225,2,EMEA,2.03,Unit
6,41,67208225,2,EMEA,1.95,Unit
6,42,67208225,2,EMEA,1.95,Unit
6,43,67208225,2,EMEA,1.95,Unit
6,44,67208225,2,EMEA,2.33,Unit
6,45,67208225,2,EMEA,1.95,Unit
6,46,67208225,2,EMEA,1.98,Unit
6,47,67208225,2,EMEA,2.02,Unit
6,48,67208225,2,EMEA,2.03,Unit
6,49,67208225,2,EMEA,2.06,Unit
6,50,67208225,2,EMEA,2.06,Unit
6,51,67208225,2,EMEA,2.33,Unit
6,52,67208225,2,EMEA,1.94,Unit
6,53,67208225,2,EMEA,2,Unit
6,54,67208225,2,EMEA,2.03,Unit
6,55,67208225,2,EMEA,2.06,Unit
6,56,67208225,2,EMEA,2.08,Unit
6,57,67208225,2,EMEA,2.08,Unit
6,58,67208225,2,EMEA,2.08,Unit
6,59,67208225,2,EMEA,2.09,Unit
6,60,67208225,2,EMEA,2.18,Unit
6,61,67208225,2,EMEA,2.41,Unit
6,62,67208225,2,EMEA,2.41,Unit
6,63,67208225,2,EMEA,2.41,Unit
6,64,67208225,2,EMEA,2.42,Unit
6,65,67208225,2,EMEA,2.42,Unit
6,66,67208225,2,EMEA,2.42,Unit
6,67,67208225,2,EMEA,2.08,Unit
6,68,67208225,2,EMEA,2.42,Unit
6,69,67208225,2,EMEA,2.5,Unit
6,70,67208225,2,EMEA,2.2,Unit
6,71,67208225,2,EMEA,2.2,Unit
6,72,67208225,2,EMEA,2.2,Unit
6,73,67208225,2,EMEA,2.09,Unit
6,74,67208225,2,EMEA,2.08,Unit
6,75,67208225,2,EMEA,2.08,Unit
6,76,67208225,2,EMEA,2.08,Unit
6,77,67208225,2,EMEA,2.08,Unit
6,78,67208225,2,EMEA,2.02,Unit
6,79,67208225,2,EMEA,2.09,Unit
6,80,67208225,2,EMEA,2.09,Unit
6,81,67208225,2,EMEA,2.15,Unit
6,82,67208225,2,EMEA,2.18,Unit
6,83,67208225,2,EMEA,2.2,Unit
6,84,67208225,2,EMEA,2.2,Unit
6,85,67208225,2,EMEA,2.2,Unit
6,86,67208225,2,EMEA,2.23,Unit
6,87,67208225,2,EMEA,2.23,Unit
6,88,67208225,2,EMEA,1.89,Unit
6,89,67208225,2,EMEA,1.98,Unit
6,90,67208225,2,EMEA,1.98,Unit
6,91,67208225,2,EMEA,1.98,Unit
6,92,67208225,2,EMEA,1.97,Unit
6,93,67208225,2,EMEA,1.88,Unit
6,94,67208225,2,EMEA,1.79,Unit
6,95,67208225,2,EMEA,1.79,Unit
6,96,67208225,2,EMEA,1.91,Unit
6,97,67208225,2,EMEA,1.91,Unit
6,98,67208225,2,EMEA,1.92,Unit
6,99,67208225,2,EMEA,1.64,Unit
6,100,67208225,2,EMEA,2.02,Unit
6,101,67208225,2,EMEA,1.89,Unit
6,102,67208225,2,EMEA,1.89,Unit
6,103,67208225,2,EMEA,1.89,Unit
6,104,67208225,2,EMEA,1.89,Unit
6,105,67208225,2,EMEA,1.89,Unit
6,106,67208225,2,EMEA,1.86,Unit
6,107,67208225,2,EMEA,1.97,Unit
6,108,67208225,2,EMEA,2.02,Unit
6,109,67208225,2,EMEA,2.02,Unit
6,110,67208225,2,EMEA,2.02,Unit
6,111,67208225,2,EMEA,2.02,Unit
6,112,67208225,2,EMEA,1.98,Unit
6,113,67208225,2,EMEA,1.97,Unit
6,114,67208225,2,EMEA,1.95,Unit
6,115,67208225,2,EMEA,1.95,Unit
6,116,67208225,2,EMEA,1.7,Unit
6,117,67208225,2,EMEA,1.68,Unit
6,118,67208225,2,EMEA,1.65,Unit
6,119,67208225,2,EMEA,1.59,Unit
6,120,67208225,2,EMEA,1.59,Unit
6,121,67208225,2,EMEA,1.58,Unit
6,122,67208225,2,EMEA,1.65,Unit
6,123,67208225,2,EMEA,1.67,Unit
6,124,67208225,2,EMEA,1.53,Unit
6,125,67208225,2,EMEA,1.53,Unit
6,126,67208225,2,EMEA,1.53,Unit
6,127,67208225,2,EMEA,1.32,Unit
6,128,67208225,2,EMEA,1.3,Unit
6,129,67208225,2,EMEA,1.3,Unit
6,130,67208225,2,EMEA,1.3,Unit
6,131,67208225,2,EMEA,1.32,Unit
6,132,67208225,2,EMEA,1.27,Unit
6,133,67208225,2,EMEA,1.35,Unit
6,134,67208225,2,EMEA,1.27,Unit
6,135,67208225,2,EMEA,1.27,Unit
6,136,67208225,2,EMEA,1.39,Unit
6,137,67208225,2,EMEA,1.39,Unit
6,138,67208225,2,EMEA,1.39,Unit
7,0,67230100,2,EMEA,1.29,Unit
7,1,67230100,2,EMEA,1.29,Unit
7,2,67230100,2,EMEA,1.29,Unit
7,3,67230100,2,EMEA,1.29,Unit
7,4,67230100,2,EMEA,1.29,Unit
7,5,67230100,2,EMEA,1.29,Unit
7,6,67230100,2,EMEA,1.29,Unit
7,7,67230100,2,EMEA,1.29,Unit
7,8,67230100,2,EMEA,1.18,Unit
7,9,67230100,2,EMEA,1.18,Unit
7,10,67230100,2,EMEA,1.27,Unit
7,11,67230100,2,EMEA,1.27,Unit
7,12,67230100,2,EMEA,1.27,Unit
7,13,67230100,2,EMEA,1.27,Unit
7,14,67230100,2,EMEA,1.27,Unit
7,15,67230100,2,EMEA,1.35,Unit
7,16,67230100,2,EMEA,1.44,Unit
7,17,67230100,2,EMEA,1.44,Unit
7,18,67230100,2,EMEA,1.44,Unit
7,19,67230100,2,EMEA,1.44,Unit
7,20,67230100,2,EMEA,1.5,Unit
7,21,67230100,2,EMEA,1.26,Unit
7,22,67230100,2,EMEA,1.23,Unit
7,23,67230100,2,EMEA,1.29,Unit
7,24,67230100,2,EMEA,1.23,Unit
7,25,67230100,2,EMEA,1.33,Unit
7,26,67230100,2,EMEA,1.29,Unit
7,27,67230100,2,EMEA,1.42,Unit
7,28,67230100,2,EMEA,1.42,Unit
7,29,67230100,2,EMEA,1.38,Unit
7,30,67230100,2,EMEA,1.38,Unit
7,31,67230100,2,EMEA,1.38,Unit
7,32,67230100,2,EMEA,1.53,Unit
7,33,67230100,2,EMEA,1.47,Unit
7,34,67230100,2,EMEA,1.47,Unit
7,35,67230100,2,EMEA,1.5,Unit
7,36,67230100,2,EMEA,1.5,Unit
7,37,67230100,2,EMEA,1.57,Unit
7,38,67230100,2,EMEA,1.57,Unit
7,39,67230100,2,EMEA,1.54,Unit
7,40,67230100,2,EMEA,1.48,Unit
7,41,67230100,2,EMEA,1.33,Unit
7,42,67230100,2,EMEA,1.56,Unit
7,43,67230100,2,EMEA,1.55,Unit
7,44,67230100,2,EMEA,1.58,Unit
7,45,67230100,2,EMEA,1.55,Unit
7,46,67230100,2,EMEA,1.55,Unit
7,47,67230100,2,EMEA,1.55,Unit
7,48,67230100,2,EMEA,1.55,Unit
7,49,67230100,2,EMEA,1.55,Unit
7,50,67230100,2,EMEA,1.58,Unit
7,51,67230100,2,EMEA,1.58,Unit
7,52,67230100,2,EMEA,1.52,Unit
7,53,67230100,2,EMEA,1.52,Unit
7,54,67230100,2,EMEA,1.52,Unit
7,55,67230100,2,EMEA,1.61,Unit
7,56,67230100,2,EMEA,1.61,Unit
7,57,67230100,2,EMEA,1.53,Unit
7,58,67230100,2,EMEA,1.53,Unit
7,59,67230100,2,EMEA,1.59,Unit
7,60,67230100,2,EMEA,1.5,Unit
7,61,67230100,2,EMEA,1.5,Unit
7,62,67230100,2,EMEA,1.44,Unit
7,63,67230100,2,EMEA,1.44,Unit
7,64,67230100,2,EMEA,1.44,Unit
7,65,67230100,2,EMEA,1.44,Unit
7,66,67230100,2,EMEA,1.53,Unit
7,67,67230100,2,EMEA,1.3,Unit
7,68,67230100,2,EMEA,1.42,Unit
7,69,67230100,2,EMEA,1.42,Unit
7,70,67230100,2,EMEA,1.36,Unit
7,71,67230100,2,EMEA,1.36,Unit
7,72,67230100,2,EMEA,1.36,Unit
7,73,67230100,2,EMEA,1.42,Unit
7,74,67230100,2,EMEA,1.39,Unit
7,75,67230100,2,EMEA,1.39,Unit
7,76,67230100,2,EMEA,1.39,Unit
7,77,67230100,2,EMEA,1.3,Unit
7,78,67230100,2,EMEA,1.3,Unit
7,79,67230100,2,EMEA,1.36,Unit
7,80,67230100,2,EMEA,1.36,Unit
7,81,67230100,2,EMEA,1.35,Unit
7,82,67230100,2,EMEA,1.26,Unit
7,83,67230100,2,EMEA,1.27,Unit
7,84,67230100,2,EMEA,1.27,Unit
7,85,67230100,2,EMEA,1.27,Unit
7,86,67230100,2,EMEA,1.26,Unit
7,87,67230100,2,EMEA,1.26,Unit
7,88,67230100,2,EMEA,1.44,Unit
7,89,67230100,2,EMEA,1.32,Unit
7,90,67230100,2,EMEA,1.32,Unit
7,91,67230100,2,EMEA,1.45,Unit
7,92,67230100,2,EMEA,1.35,Unit
7,93,67230100,2,EMEA,1.21,Unit
7,94,67230100,2,EMEA,1.2,Unit
7,95,67230100,2,EMEA,1.29,Unit
7,96,67230100,2,EMEA,1.29,Unit
7,97,67230100,2,EMEA,1.29,Unit
7,98,67230100,2,EMEA,1.18,Unit
7,99,67230100,2,EMEA,1.26,Unit
7,100,67230100,2,EMEA,1.27,Unit
7,101,67230100,2,EMEA,1.27,Unit
7,102,67230100,2,EMEA,1.27,Unit
7,103,67230100,2,EMEA,1.35,Unit
7,104,67230100,2,EMEA,1.41,Unit
7,105,67230100,2,EMEA,1.44,Unit
7,106,67230100,2,EMEA,1.48,Unit
7,107,67230100,2,EMEA,1.48,Unit
7,108,67230100,2,EMEA,1.32,Unit
7,109,67230100,2,EMEA,1.32,Unit
7,110,67230100,2,EMEA,1.32,Unit
7,111,67230100,2,EMEA,1.32,Unit
7,112,67230100,2,EMEA,1.41,Unit
7,113,67230100,2,EMEA,1.41,Unit
7,114,67230100,2,EMEA,1.32,Unit
7,115,67230100,2,EMEA,1.33,Unit
7,116,67230100,2,EMEA,1.39,Unit
7,117,67230100,2,EMEA,1.39,Unit
7,118,67230100,2,EMEA,1.39,Unit
7,119,67230100,2,EMEA,1.39,Unit
7,120,67230100,2,EMEA,1.47,Unit
7,121,67230100,2,EMEA,1.47,Unit
7,122,67230100,2,EMEA,1.39,Unit
7,123,67230100,2,EMEA,1.5,Unit
7,124,67230100,2,EMEA,1.45,Unit
7,125,67230100,2,EMEA,1.45,Unit
7,126,67230100,2,EMEA,1.45,Unit
7,127,67230100,2,EMEA,1.55,Unit
7,128,67230100,2,EMEA,1.55,Unit
7,129,67230100,2,EMEA,1.63,Unit
7,130,67230100,2,EMEA,1.62,Unit
7,131,67230100,2,EMEA,1.53,Unit
7,132,67230100,2,EMEA,1.53,Unit
7,133,67230100,2,EMEA,1.53,Unit
7,134,67230100,2,EMEA,1.53,Unit
7,135,67230100,2,EMEA,1.69,Unit
7,136,67230100,2,EMEA,1.69,Unit
7,137,67230100,2,EMEA,1.64,Unit
7,138,67230100,2,EMEA,1.62,Unit
8,0,4400802S,2,EMEA,4.85,Unit
8,1,4400802S,2,EMEA,4.85,Unit
8,2,4400802S,2,EMEA,5.02,Unit
8,3,4400802S,2,EMEA,5.02,Unit
8,4,4400802S,2,EMEA,4.7,Unit
8,5,4400802S,2,EMEA,4.7,Unit
8,6,4400802S,2,EMEA,4.52,Unit
8,7,4400802S,2,EMEA,4.73,Unit
8,8,4400802S,2,EMEA,4.58,Unit
8,9,4400802S,2,EMEA,4.61,Unit
8,10,4400802S,2,EMEA,4.61,Unit
8,11,4400802S,2,EMEA,4.61,Unit
8,12,4400802S,2,EMEA,4.65,Unit
8,13,4400802S,2,EMEA,4.45,Unit
8,14,4400802S,2,EMEA,4.42,Unit
8,15,4400802S,2,EMEA,4.45,Unit
8,16,4400802S,2,EMEA,4.44,Unit
8,17,4400802S,2,EMEA,4.45,Unit
8,18,4400802S,2,EMEA,4.47,Unit
8,19,4400802S,2,EMEA,4.53,Unit
8,20,4400802S,2,EMEA,4.33,Unit
8,21,4400802S,2,EMEA,4.33,Unit
8,22,4400802S,2,EMEA,4.38,Unit
8,23,4400802S,2,EMEA,4.58,Unit
8,24,4400802S,2,EMEA,4.41,Unit
8,25,4400802S,2,EMEA,4.45,Unit
8,26,4400802S,2,EMEA,4.58,Unit
8,27,4400802S,2,EMEA,4.55,Unit
8,28,4400802S,2,EMEA,4.71,Unit
8,29,4400802S,2,EMEA,4.38,Unit
8,30,4400802S,2,EMEA,4.42,Unit
8,31,4400802S,2,EMEA,4.39,Unit
8,32,4400802S,2,EMEA,4.3,Unit
8,33,4400802S,2,EMEA,4.27,Unit
8,34,4400802S,2,EMEA,4.33,Unit
8,35,4400802S,2,EMEA,4.17,Unit
8,36,4400802S,2,EMEA,4.26,Unit
8,37,4400802S,2,EMEA,4.26,Unit
8,38,4400802S,2,EMEA,4.26,Unit
8,39,4400802S,2,EMEA,4.2,Unit
8,40,4400802S,2,EMEA,4.21,Unit
8,41,4400802S,2,EMEA,4.24,Unit
8,42,4400802S,2,EMEA,4.32,Unit
8,43,4400802S,2,EMEA,4.32,Unit
8,44,4400802S,2,EMEA,4.21,Unit
8,45,4400802S,2,EMEA,4.32,Unit
8,46,4400802S,2,EMEA,4.32,Unit
8,47,4400802S,2,EMEA,4.32,Unit
8,48,4400802S,2,EMEA,4.3,Unit
8,49,4400802S,2,EMEA,4.36,Unit
8,50,4400802S,2,EMEA,4.2,Unit
8,51,4400802S,2,EMEA,4.21,Unit
8,52,4400802S,2,EMEA,4.39,Unit
8,53,4400802S,2,EMEA,4.45,Unit
8,54,4400802S,2,EMEA,4.46,Unit
8,55,4400802S,2,EMEA,4.36,Unit
8,56,4400802S,2,EMEA,4.5,Unit
8,57,4400802S,2,EMEA,4.47,Unit
8,58,4400802S,2,EMEA,4.7,Unit
8,59,4400802S,2,EMEA,4.59,Unit
8,60,4400802S,2,EMEA,4.7,Unit
8,61,4400802S,2,EMEA,4.92,Unit
8,62,4400802S,2,EMEA,4.98,Unit
8,63,4400802S,2,EMEA,4.98,Unit
8,64,4400802S,2,EMEA,4.91,Unit
8,65,4400802S,2,EMEA,4.97,Unit
8,66,4400802S,2,EMEA,5.15,Unit
8,67,4400802S,2,EMEA,4.89,Unit
8,68,4400802S,2,EMEA,5.11,Unit
8,69,4400802S,2,EMEA,4.89,Unit
8,70,4400802S,2,EMEA,4.88,Unit
8,71,4400802S,2,EMEA,4.89,Unit
8,72,4400802S,2,EMEA,4.89,Unit
8,73,4400802S,2,EMEA,4.98,Unit
8,74,4400802S,2,EMEA,4.76,Unit
8,75,4400802S,2,EMEA,4.79,Unit
8,76,4400802S,2,EMEA,4.92,Unit
8,77,4400802S,2,EMEA,4.89,Unit
8,78,4400802S,2,EMEA,5,Unit
8,79,4400802S,2,EMEA,4.91,Unit
8,80,4400802S,2,EMEA,4.97,Unit
8,81,4400802S,2,EMEA,4.94,Unit
8,82,4400802S,2,EMEA,5.09,Unit
8,83,4400802S,2,EMEA,4.95,Unit
8,84,4400802S,2,EMEA,4.95,Unit
8,85,4400802S,2,EMEA,4.94,Unit
8,86,4400802S,2,EMEA,5.35,Unit
8,87,4400802S,2,EMEA,5.27,Unit
8,88,4400802S,2,EMEA,4.33,Unit
8,89,4400802S,2,EMEA,5.14,Unit
8,90,4400802S,2,EMEA,5.14,Unit
8,91,4400802S,2,EMEA,5.29,Unit
8,92,4400802S,2,EMEA,5.17,Unit
8,93,4400802S,2,EMEA,5.26,Unit
8,94,4400802S,2,EMEA,5.03,Unit
8,95,4400802S,2,EMEA,5.03,Unit
8,96,4400802S,2,EMEA,5.02,Unit
8,97,4400802S,2,EMEA,4.97,Unit
8,98,4400802S,2,EMEA,4.95,Unit
8,99,4400802S,2,EMEA,4.53,Unit
8,100,4400802S,2,EMEA,4.47,Unit
8,101,4400802S,2,EMEA,4.45,Unit
8,102,4400802S,2,EMEA,4.41,Unit
8,103,4400802S,2,EMEA,4.21,Unit
8,104,4400802S,2,EMEA,4.3,Unit
8,105,4400802S,2,EMEA,4.33,Unit
8,106,4400802S,2,EMEA,4.32,Unit
8,107,4400802S,2,EMEA,4.35,Unit
8,108,4400802S,2,EMEA,4.2,Unit
8,109,4400802S,2,EMEA,4.24,Unit
8,110,4400802S,2,EMEA,4.24,Unit
8,111,4400802S,2,EMEA,4.27,Unit
8,112,4400802S,2,EMEA,4.27,Unit
8,113,4400802S,2,EMEA,4.32,Unit
8,114,4400802S,2,EMEA,4.24,Unit
8,115,4400802S,2,EMEA,4.39,Unit
8,116,4400802S,2,EMEA,4.53,Unit
8,117,4400802S,2,EMEA,4.34,Unit
8,118,4400802S,2,EMEA,4.3,Unit
8,119,4400802S,2,EMEA,4.29,Unit
8,120,4400802S,2,EMEA,4.32,Unit
8,121,4400802S,2,EMEA,4.26,Unit
8,122,4400802S,2,EMEA,4.26,Unit
8,123,4400802S,2,EMEA,4.06,Unit
8,124,4400802S,2,EMEA,3.94,Unit
8,125,4400802S,2,EMEA,3.94,Unit
8,126,4400802S,2,EMEA,3.79,Unit
8,127,4400802S,2,EMEA,3.42,Unit
8,128,4400802S,2,EMEA,3.35,Unit
8,129,4400802S,2,EMEA,3.44,Unit
8,130,4400802S,2,EMEA,3.35,Unit
8,131,4400802S,2,EMEA,3.42,Unit
8,132,4400802S,2,EMEA,3.44,Unit
8,133,4400802S,2,EMEA,3.45,Unit
8,134,4400802S,2,EMEA,3.44,Unit
8,135,4400802S,2,EMEA,3.44,Unit
8,136,4400802S,2,EMEA,4.12,Unit
8,137,4400802S,2,EMEA,4.23,Unit
8,138,4400802S,2,EMEA,4.23,Unit
